website,suburb,company,phone,state,street,postcode
http://www.wiseberrytheentrance.com.au,Tumbi Umbi,Wiseberry Tumbi Umbi,02 43888888,NSW,31 Wyong Road,2261
,Tumbi Umbi,LJ Hooker Tumbi Umbi,02 43891722,NSW,"Shop 2 & 3, 25-27 Wyong Road",2261
http://www.century21.com.au/forrestersbeach,Forresters Beach,Century 21 Greg Wild,02 4384 1199,NSW,"Shop 4, Forresters Beach Road",2260
http://www.woywoy.ljhooker.com.au,Woy Woy,Elite Real Estate Woy Woy,02 4341 2001,NSW,31 Blackall Road,2256
,Woy Woy,Foulstone & Kelly Real Estate Agents,02 43442506,NSW,"Shop 1, 101 Blackwall Road",2256
http://www.domainpropertygroup.com.au,Woy Woy,Domain Property Group,02 4342 4000,NSW,1 Blackwall Road,2256
http://www.raywhitedaleyspoint.com.au,Woy Woy,Ray White Woy Woy,02 4344 1000,NSW,7 Blackwall Road,2256
http://www.wilsonsproperty.com.au,Woy Woy,Wilson's Estate Agents,02 4344 2511,NSW,85 Blackwall Road,2256
http://www.randw.com.au/mortdale,Mortdale,Richardson & Wrench Mortdale Penshurst,02 9570 2777,NSW,17 Pitt Street,2223
http://www.gavanproperty.com.au,Mortdale,Gavan Property,02 9570 7000,NSW,1/46 Morts Road,2223
http://www.sandersnoonan.com,Mortdale,Sanders Noonan Mortdale,02 9570 9999,NSW,60 Morts Road,2223
http://www.ljhooker.com.au/mortdale,Mortdale,LJ Hooker Mortdale,02 9570 4488,NSW,11a Morts Road,2223
,Gymea,John Glen's Real Estate,02 9545 3355,NSW,155 Forest Rd,2227
http://www.integritypropertyagents.com.au,Gymea,Integrity Property Agents,02 9540 1555,NSW,294 President Avenue,2227
http://gymea.century21.com.au/,Gymea,Century 21 Jeffree Real Estate,02 9540 2222,NSW,2 Warburton Street,2227
http://www.strongproperty.com.au,Gymea,Strong Property Sale,02 9525 0377,NSW,2A Gymea Bay Rd,2227
http://www.ljhooker.com.au/gymea,Gymea,LJ Hooker Gymea,02 9526 2000,NSW,29 Gymea Bay Rd,2227
http://www.mcdonaldpartners.com.au,Gymea,McDonald Partners,02 9525 8066,NSW,11 Gymea Bay Road,2227
http://www.sharpdevelopmentsites.com.au,Caringbah,Sharp Development Sites,02 9524 1267,NSW,Level 1/313A Kingsway,2229
http://www.thepropertymarket.com.au,Gwandalan,The Property Market Australia PTY LTD - Gwandalan,02 4976 1777,NSW,63 Gamban Road,2259
http://www.guaranteedrent.com.au,Tuggerah,Guaranteedrent.com.au,1300 322 311,NSW,Unit 1/4 Bounty Close,2259
http://www.bestcommercialindustrialproperties.com.au,Summerland Point,Best Commercial Industrial Properties,0400218212,NSW,24 Kullaroo Road,2259
,Wyong,Booths Realty,02 43510454,NSW,3/14 Alison Road,2259
http://www.onerentalsnsw.com.au,Empire Bay,One Agency Coastal Property Management,0432 507 505,NSW,1/9 Sorrento Road,2257
http://www.helenhughesproperty.com.au,Ettalong Beach,Helen Hughes Property,02 43450490,NSW,44a Pacific Avenue,2257
http://www.rhkillcare.com.au,Killcare,Raine & Horne Killcare Beach,02 4360 1107,NSW,4 Killcare Road,2257
http://www.belleproperty.com/killcare,Hardys Bay,Belle Property Killcare,,NSW,86 Araluen Drive,2257
http://www.rh.com.au/uminabeach,Umina Beach,Raine & Horne Umina Beach & Woy Woy,02 4343 1788,NSW,338 West Street,2257
http://www.pearlbeachrealestate.com.au,Pearl Beach,Pearl Beach Patonga Real Estate,02 4341 7555,NSW,"Shop 1, 1 Pearl Parade",2256
http://www.pearlbeachrealestate.com.au,Pearl Beach,Pearl Beach Real Estate,02 4341 7555,NSW,1 Pearl Parade,2256
http://www.goodsell.com.au,Umina Beach,DM Goodsell Real Estate,02 4342 0222,NSW,191 West Street,2257
,Umina Beach,Stephensons Real Estate Commercial,02 43423925,NSW,330 West Street,2257
http://www.randwuminabeach.com.au/,Umina Beach,Richardson & Wrench Property Management Umina Beach,02 43414555,NSW,"Suite1, 198 West Street",2257
http://www.marcmatthews.com.au,Umina Beach,Marc Matthews & Associates Real Estate,02 4341 7773,NSW,CNR West & Oscar Street,2257
,Umina Beach,Priority Real Estate,,NSW,P. O Box 3026,2257
,Umina Beach,Stephensons Real Estate,02 4342 3925,NSW,330 West Street,2257
http://raywhiteuminabeach.com.au/,Umina Beach,Ray White Umina Beach,02 4342 3733,NSW,3/354 West Street,2257
http://www.randwuminabeach.com.au,Umina Beach,Richardson & Wrench Umina Beach,02 4344 4666,NSW,198 West Street,2257
http://www.wiseberry.com.au/peninsula,Umina Beach,Wiseberry Peninsula,02 43441122,NSW,264 West Street,2257
http://www.professionalsettalong.com.au,Ettalong,Professionals Ettalong Beach,02 4342 7900,NSW,3/382 Ocean View Road,2257
http://www.prdettalong.com.au,Ettalong Beach,PRDnationwide Ettalong Beach,02 4344 5580,NSW,11-13 Broken Bay Road,2257
http://www.mckayproperty.com.au,Ettalong Beach,McKay Property Sales,02 4339 3347,NSW,2/263 Ocean View Road,2257
http://www.oneagency.com.au,Ettalong Beach,One Agency Platinum,02 43450227,NSW,Level 1 189 Ocean View Road,2257
http://www.rh.com.au/ettalongbeach,Ettalong Beach,Raine & Horne Ettalong Beach,02 4341 5688,NSW,414 Ocean View Road,2257
http://www.accommodated.com.au,Ettalong Beach,Accommodated,02 43428887,NSW,302 Oceanview Road,2257
,Ettalong Beach,McGrath Ettalong,02 4344 5544,NSW,277 Oceanview Road,2257
http://www.gljackson.com.au,Ettalong Beach,GL Jackson & Co First National,02 4342 1122,NSW,253 Oceanview Road,2257
http://www.rwcoastedge.com.au,Wyong,Ray White Coast Edge,02 4352 2444,NSW,10 Pacific Highway,2259
http://www.CREAUS.com.au,Wyong,Central Real Estate Australia Pty Ltd,02 4311 9333,NSW,P.O. Box 56,2259
http://www.talbotpartners.co,Wyong,Talbot Partners Real Estate,0414079220,NSW,"Suite 5, 4 Amy Close",2259
http://www.affordabledreamhomes.com.au,Wyong,Affordable Dream Homes,02 43588810,NSW,1A/1-10 Amy Close North,2259
http://www.oneagency.com.au,Wyong,One Agency Coast and Country,02 4346 4011,NSW,34-36 Pacific Highway,2259
http://www.boothsrealty.com.au,Wyong,Booths Realty,0243510454,NSW,3/14 Alison Road,2259
http://www.ljhooker.com.au/wyong,Wyong,LJ Hooker Wyong,02 4353 2200,NSW,132 Pacific Highway,2259
http://www.wiseberry.com.au/wyong,Wyong,Wiseberry Wyong,02 43535888,NSW,"1B/1-10 Amy Close,",2259
http://www.coastwidefn.com.au,Wyong,Coastwide First National,02 4353 1999,NSW,10 Alison Road,2259
http://www.triplelakes.com.au,Summerland Point,Triple Lakes Real Estate Budgewoi,02 4399 1133,NSW,2/62 Cams Boulevard,2259
,Tuggerah,Jayson Property Group,0466888844,NSW,"Suite 309, 1 Bryant Drive",2259
http://www.tullipanhomes.com.au,Tuggerah,Tullipan Homes Pty Ltd,02 43538644,NSW,410/1 Bryant Drive,2259
http://noagent.com.au,Tuggerah,Noagent.com.au,,NSW,Unit 1/5 Bounty Cl,2259
http://www.parktrent.com.au,Tuggerah,ParkTrent Real Estate Tuggerah,02 4353 4534,NSW,190 Pacific Highway,2259
http://www.tuggerahrealty.com.au/,Tuggerah,Tuggerah Realty,02 4352 1950,NSW,1/7 Anzac Road,2259
http://www.thepropertymarket.com.au,Tuggerah,The Property Market,0243538712,NSW,"Suite 6, Zenith Building, 6 Reliance Dr",2259
http://www.rh.com.au/wyong,Tuggerah,Raine & Horne Wyong,02 4353 8833,NSW,190 Pacific Highway,2259
https://centralcoast.ljhcommercial.com.au/,Tuggerah,Lj Hooker Commercial Central Coast,02 43537700,NSW,Suite 401 / 1 Bryant Drive,2259
http://oneagency.com.au/consultant?consultant_id=348,Caringbah,One Agency Scott Moore Property,,NSW,Caringbah,2229
http://www.abodeproperty.com.au,Caringbah,Abode Property Agents,02 9531 8855,NSW,Shop 2/381 Port Hacking Road,2229
,Caringbah,Cooper Wilson Commercial,02 9524 1188,NSW,12/12 Northumberland Drive,2229
http://www.peterjames.com.au/,Caringbah,Peter James Realty,(02) 9525 0999,NSW,364-366 Port Hacking Road South,2229
http://www.yourhotproperty.com.au,Caringbah,Your Hot Property,02 8088 0757,NSW,Suite 122/501A Port Hacking Road,2229
http://www.raywhitecaringbah.com.au,Caringbah,Ray White Caringbah,02 9531 0333,NSW,Shop 5/31 Mansfield Avenue,2229
http://www.shirefirstnational.com.au,Caringbah,Shire First National,02 9524 2499,NSW,365 Port Hacking Road,2229
http://www.itproperty.com.au,Caringbah,IT Property Agents,02 95266912,NSW,2/350 Port Hacking Road,2229
http://www.stonerealestate.com.au/toukley/our-office/,Noraville,Stone Real Estate Toukley,02 43977888,NSW,374 Main Rd,2263
http://www.yaslakemac.com.au,Dora Creek,Your Area Specialist,0240466818,NSW,3 / 6 Doree Place,2264
http://blissful.properties,Cooranbong,Blissful Properties,0476 385 701,NSW,391 Freemans Drive,2265
http://www.hunterthomas.com.au,Bonnells Bay,Hunter Thomas,0249734374,NSW,PO BOX 3353,2264
http://www.ellejayne.com.au,Morisset,Ellejayne realty,1300 322366,NSW,"Unit 1, 1 Accolade Avenue",2264
,Valentine,Metro Property Services,,NSW,68 The Park Chase,2280
http://www.raineandhorne.com.au/blacksmiths,Blacksmiths,Raine & Horne Blacksmiths,02 4971 5071,NSW,69 Turea Street,2281
http://www.warnersbay.ljhooker.com.au,Warners Bay,LJ Hooker Projects Lake Macquarie,02 49153800,NSW,Shop12/240-260 Hillsborough Road,2282
http://www.century21.com.au/rathmines,Rathmines,Century 21 Gallery,02 4975 4499,NSW,4 Fishing Point Road,2283
http://www.accommodationaroundnewcastle.com.au,Marmong Point,Adele Marcia Cook,02 49557722,NSW,34 Nanda Street,2284
http://www.century21.com.au/edgeworth,Edgeworth,Century 21 Aaron Walter,02 4950 6111,NSW,26/727 Main Road,2285
http://www.nobullrealestate.com.au,West Wallsend,No Bull Real Estate,02 4955 2624,NSW,72 Carrington Street,2286
http://theoutlookestate.com.au/,Fletcher,Northwest Residential,02 49511500,NSW,Lot 13 Arbour Avenue,2287
http://palmerrealty.com.au/,Adamstown,Palmer Realty Services Pty Limited,02 49787826,NSW,271 Brunker Road,2289
,Kahibah,Stone Real Estate Newcastle,0240891111,NSW,Shop 5 / 3 Glebe Street,2290
http://www.abodepropertysales.com.au,Merewether,Abode Property Sales by Anne Alexander,,NSW,24 Janet street,2291
http://www.youragency.net.au,Broadmeadow,Your Agency by David Caldwell,02 4023 8440,NSW,92 Belford Street,2292
http://www.ren.com.au,Wickham,REN Property,02 4016 6900,NSW,1/166 Hannell Street,2293
http://www.riveroak.com.au,Maryville,River Oak Group,02 40398007,NSW,Ground Floor 2 Portside Crescent,2293
http://www.richardosullivanrealestate.com.au,Stockton,Richard O'Sullivan Real Estate,02 4928 1201,NSW,50 Mitchell Street,2295
http://www.prosperityestateagents.com.au,Islington,Prosperity Estate Agents,0432915739,NSW,19 Beaumont St,2296
http://www.elitepm.com.au,Islington,Elite Property Management,02 49612911,NSW,15 Hubbard Street,2296
http://www.appleproperty.com.au,Islington,Apple Property Management,02 4968 9838,NSW,9/19 Beaumont Street,2296
http://www.soqueapartments.com.au,Islington,Soque Apartments,02 4969 5200,NSW,112/14 Milford Street,2296
http://www.starrpartners.com.au,Wickham,Starr Partners,02 4038 1777,NSW,17 Bishopgate St,2293
http://www.mcnamaraadams.com.au,Wickham,McNamara Adams Pty Ltd,0418540000,NSW,Level 1 2 Bishopsgate Street,2293
http://www.bqnre.com.au/,Wickham,Borrelli Quirk Real Estate,02 4961 5566,NSW,1/91 Hannell Street,2293
http://www.harperpropertyagents.com.au,Wickham,Harper Property Agents,1300 626 111,NSW,"Level 2, 49 Annie Street",2293
http://www.bonvilla.com.au,Merewether,BonVilla Pty Ltd,0421 446 854,NSW,19 Berner St,2291
http://www.carnelianpropertymanagement.com.au/,Kahibah,Carnelian Property Management Pty Ltd,0407065126,NSW,2/59 Hexham St,2290
http://www.daybydaypropertysolutions.com.au,Fletcher,Day By Day Property Solutions,02 4941 6111,NSW,28 Country Drive,2287
http://www.billshepherd.com.au,Edgeworth,Bill Shepherd Real Estate,02 4958 4988,NSW,737 Main Street,2285
http://www.billshepherd.com.au,Edgeworth,Bill Shepherd Real Estate,02 4958 4988,NSW,737 Main Road,2285
http://www.lakemacquariefn.com.au,Edgeworth,First National Real Estate Lake Macquarie,02 4950 8555,NSW,"Edgeworth Town Centre, Shop 1, 720 Main Road",2285
http://www.fnaltitude.com.au,Warners Bay,First National Altitude,02 49038222,NSW,68 Medcalf Street,2282
http://www.smarterbuildinvest.com.au,Warners Bay,Smarter Build Invest,,NSW,PO Box 977,2282
,Warners Bay,Pabia Property,0466675225,NSW,91 Albert Street,2282
http://www.warnersbay.ljhooker.com.au,Warners Bay,LJ HOOKER WARNERS BAY,02 49153800,NSW,Shop12/240-260 Hillsborough Road,2282
http://www.globalproperty.net.au,Warners Bay,Global Property International Warners Bay,02 4965 7299,NSW,7a/87 King Street,2282
http://www.valentine.ljhooker.com.au,Valentine,LJ Hooker Valentine,02 49428377,NSW,2/28 Allambee Place,2280
http://www.georgeserghis.com.au,Valentine,George Serghis Boutique Realty,02 4946 7830,NSW,4/70 Dilkera Avenue,2280
,Morisset,Crown General,0412223153,NSW,72 Freemans Drive,2264
http://www.lawsongroup.com.au,Morisset,Lawson Estate Agents,02 4973 3111,NSW,67 Dora Street,2264
http://www.fnmorisset.com.au,Morisset,First National Morisset,02 49731337,NSW,99 Dora Street,2264
http://www.morisset.ljhooker.com.au,Morisset,LJ Hooker Morisset,02 4970 5222,NSW,5/95 Dora Street,2264
http://www.morissetrealestate.com.au/,Morisset,Morisset City Real Estate,02 49733000,NSW,4/59 Dora Street,2264
http://www.wilsonbritten.com/,Morisset,Wilson Britten,02 4970 5545,NSW,49 Dora Street,2264
http://www.raywhitemorisset.com,Morisset,Ray White Morisset,02 4970 5411,NSW,4/99 Dora Street,2264
,Cooranbong,Cooranbong Real Estate.com,0416806808,NSW,99 Alton Road,2265
http://cooranbongrealestate.com.au/,Cooranbong,First Choice Real Estate Lake Macquarie,02 4977 3999,NSW,3/563 Freemans Drive,2265
http://www.oracleplatinumhomes.com.au,Cooranbong,Oracle Building Corporation,02 40406260,NSW,23 Wattlebird Avenue,2265
http://www.cooranbongrealestate.com.au,Cooranbong,Cooranbong First Choice Real Estate,02 4977 3999,NSW,"Shop 3, 563 Freemans Drive",2265
,Cooranbong,Bahay Kubo Elite Realty,02 40027776,NSW,25 Wattlebird Ave,2265
,Merewether Heights,Trezco,0418685955,NSW,3/172 Scenic Drive,2291
http://fnnewcastle.com.au,The Junction,First National Newcastle City,02 4961 6899,NSW,36 Kemp Street,2291
http://www.1on1property.com.au,Mount Hutton,1on1 Property,02 4014 1900,NSW,Suite 3 Lake Macquarie Fair 46 Wilson Road,2290
http://www.propertysolutions101.com.au,Charlestown,Property Solutions 101,02 40091396,NSW,Property Solutions 101,2290
,Adamstown Heights,Newcastle & West Realty,0411402810,NSW,Shop 2 / 30 Ellersllie Road,2289
,Elermore Vale,Evans Real Estate,,NSW,137 Croudace Rd,2287
http://www.century21.com.au/wallsend,Wallsend,Century 21 Novocastrian,02 49556888,NSW,173 Nelson Street,2287
http://www.northlakesestate.com.au,Cameron Park,McCLOY GROUP | Northlakes Estate,02 49457500,NSW,225 Northlakes Drive,2285
,Cardiff,Meeks West Real Estate,0249547447,NSW,347 Main Road,2285
http://www.dowlinglakemacquarie.com.au,Glendale,Dowling Real Estate Lake Macquarie,02 4958 8177,NSW,1/545 Main Road,2285
http://rh.com.au/swansea,Speers Point,Raine & Horne Swansea/Caves Beach,02 4972 0700,NSW,172 Pacific Highway,2281
http://www.loverealty.com.au,Boolaroo,Love Realty Speers Point,02 4958 8555,NSW,91 Main Road,2284
http://www.willisrealestate.com.au,Balmoral,Willis Real Estate,02 9969 9934,NSW,2/50 Botanic Road,2088
http://oneagency.com.au/,Toronto,One Agency Brown & Reid,0416 662 669,NSW,Toronto,2283
http://www.raffetysresort.com.au,Cams Wharf,Raffertys Real Estate - Cams Wharf,02 49725555,NSW,1 Wild Duck Drive,2281
,Swansea,3 Realty,0410475203,NSW,Shop 2 10 Belmont street,2281
http://www.raineandhorne.com.au/belmont,Belmont North,Raine & Horne Belmont,02 4948 5777,NSW,"Shop 1, Jewellstown Plaza, Ntaba Road",2280
http://www.raywhitethompsonpartners.com,Gorokan,Ray White Thompson Partners Gorokan,02 4393 1255,NSW,Shop 6-7 / 64 Wallarah Road,2263
http://www.professionalsibbettpartners.com.au,Charmhaven,The Professionals – Ibbett Partners,0243973333,NSW,"Shop 5, 193-199 Pacific Highway",2263
http://www.century21.com.au/ashercoastwide/,Toukley,Century 21 Asher Coastwide Toukley,02 4397 2088,NSW,313 Main Road,2263
http://www.propertycentral.com.au/agency/toukley,Toukley,Property Central Toukley,02 4396 6300,NSW,189 Main Road,2263
http://www.toukley.ljhooker.com,Toukley,LJ Hooker Toukley,02 4396 6999,NSW,252a Main Road,2263
http://www.ownerschoicerealestate.com.au,Toukley,Owners Choice Real Estate,02 4397 4245,NSW,PO Box 36,2263
http://www.mcgrath.com.au,Toukley,McGrath Toukley,0414458444,NSW,248 Main Road,2263
,Toukley,Tina Lewry Real Estate,,NSW,8/1-5 Pepper Close,2263
http://www.ljhooker.com.au/toukley,Toukley,LJ Hooker Toukley,02 4396 6999,NSW,252a Main Road,2263
http://www.georgebrand.com.au,Toukley,George Brand Real Estate Toukley,02 4396 1000,NSW,301 Main Road,2263
http://www.spencerrealty.com.au,Charmhaven,Spencer Realty,02 4392 9200,NSW,3/203 Pacific Highway,2263
http://www.wiseberrycharmhaven.com.au,Charmhaven,Wiseberry Charmhaven,02 4392 0700,NSW,170 Pacific Highway,2263
http://www.rh.com.au/charmhaven,Charmhaven,Raine & Horne Charmhaven,02 4393 1990,NSW,201C Pacific Highway,2263
http://www.fncharmhaven.com.au,Charmhaven,First National Charmhaven,02 4392 9200,NSW,3/203 Pacific Highway,2263
,Gorokan,Purple Jaade Real Estate,02 4392 7526,NSW,26 Arlington Street,2263
http://www.managementrightsnsw.com.au,Gorokan,Management Rights,0400 338 623,NSW,PO Box 6255,2263
http://www.wiseberryheritage.com.au,Gorokan,Wiseberry Heritage,02 4393 3922,NSW,35 & 62 Wallarah Road,2263
http://www.globalpropertyinternational.com.au,Belmont,Global Property International Belmont,02 4945 2121,NSW,558 Pacific Highway,2280
http://www.leahjay.com.au,Belmont,Leah Jay Belmont,02 4945 1133,NSW,438 Pacific Highway,2280
http://www.lakesidere.com.au,Belmont,Lakeside Real Estate,02 49454599,NSW,615 Pacific Highway,2280
http://www.marshallsproperty.com.au,Belmont,Marshalls Property,02 4915 7888,NSW,575 Pacific Hwy,2280
http://www.montgomeryhomes.com.au,Belmont,Montgomery Homes,02 4945 4000,NSW,471 Pacific Hwy,2280
http://www.traceystewart.com.au,Tighes Hill,Tracey Stewart Real Estate,,NSW,3A Elizabeth Street,2297
http://www.vikingrealty.com.au,Belmont,Viking Realty,02 4945 0335,NSW,32 Brooks Parade,2280
http://www.engageproperty.com.au,Belmont,Engage Property,02 4945 5546,NSW,603 Pacific Highway,2280
http://www.belmontnsw.ljhooker.com.au,Belmont,LJ Hooker Belmont,02 4945 8600,NSW,562 Pacific Highway,2280
,Swansea,Ray White Swansea,02 49721876,NSW,104a Pacific Highway,2281
http://www.dreamnewcastle.com.au,Swansea,Dream Newcastle Pty Ltd,02 49713275,NSW,23 Park Street,2281
http://www.oneagencyeastlakes.com.au,Swansea,One Agency Eastlakes,02 4971 6000,NSW,194 Pacific Highway,2281
http://www.exclusiverentals.net.au,Toronto,Exclusive Property Rentals,02 4950 5820,NSW,Shop 2/11 The Boulevarde,2283
http://www.raywhitetoronto.com.au,Toronto,Ray White Toronto,02 4959 6577,NSW,5 The Boulevarde,2283
http://www.averyproperty.com.au,Toronto,Avery Property Professionals,02 4959 1677,NSW,30 The Boulevarde,2283
http://www.fntoronto.com.au,Toronto,First National Real Estate Toronto,0249598667,NSW,65 The Boulevarde,2283
http://www.raineandhorne.com.au/toronto,Toronto,Raine & Horne Toronto,02 4959 8624,NSW,2/60 The Boulevard,2283
,Cardiff,Professional Fred Andriessen,0249548833,NSW,292-294 Main Road,2285
http://www.profa.com.au,Cardiff,Professionals Fred Andriessen,02 4954 8833,NSW,294 Main Road,2285
http://www.meeksrealestate.com.au,Cardiff,Meeks Real Estate,02 4954 7447,NSW,4-5/25 Kelton Street,2285
http://www.noelmcfarlane.com.au,Cardiff,Noel McFarlane Real Estate,02 4954 0399,NSW,276 Main Road,2250
,Wallsend,Steven Boyce Property Management,0403150246,NSW,PO Box 2037,2287
http://www.shortlandpm.com.au,Wallsend,Shortland Property Management,02 4955 7604,NSW,159 Nelson Street,2287
http://www.oneagency.com.au,Wallsend,One Agency Pinkerton Properties,02 49420200,NSW,Nelson Street,2287
